Age,HomeOwner,Female,Married,HouseholdSize,Income,Education,Church,Undecided
69,1,1,1,3,260,16,0,0
41,0,1,1,4,53,8,0,0
49,1,0,0,2,21,12,1,0
38,1,0,1,3,141,18,0,0
24,1,0,0,2,64.5,8,1,0
41,1,1,0,1,91,8,0,0
56,1,0,1,3,150,20,1,0
40,1,0,1,4,204,12,1,0
62,1,1,1,4,110,13,0,1
43,0,1,1,5,136,8,0,0
41,1,1,1,5,48,15,0,1
42,1,1,1,4,106,15,1,1
36,1,1,1,3,71,9,1,0
49,1,1,1,3,137,18,1,0
62,1,1,1,2,168,20,1,0
63,1,1,0,2,4,8,1,0
53,1,0,0,3,49,20,1,0
29,1,1,1,2,59,18,1,0
47,1,0,1,4,154,8,1,0
67,1,1,1,4,70,20,0,1
41,1,1,1,4,82,12,1,0
47,1,0,1,2,72,20,0,0
49,0,0,1,3,29,10,1,0
50,1,1,0,1,63,18,1,0
33,1,0,1,7,124,18,1,0
34,1,1,0,2,108,18,0,1
43,1,0,1,3,15,20,0,0
54,1,1,1,3,70,13,1,1
54,1,1,1,4,284,20,1,1
58,1,1,0,3,56,18,1,0
46,1,1,1,4,182,12,1,0
44,0,0,1,3,10,8,1,0
47,1,1,1,6,126,15,0,1
44,1,1,1,3,88,20,0,1
51,1,1,1,4,117,20,0,1
49,1,1,1,6,66,15,1,1
41,1,1,1,3,144,12,1,0
38,1,1,1,3,42,8,0,0
36,1,1,1,5,142,8,0,0
42,0,0,1,5,138,12,0,0
48,1,1,1,2,68.5,15,0,1
32,1,1,1,3,92,12,1,0
63,1,0,1,4,165,20,1,0
51,1,1,1,3,190,15,0,0
34,1,1,1,6,82,18,0,1
41,0,1,0,1,10,15,0,1
36,1,1,1,7,68,15,1,1
67,1,1,1,4,48,20,1,0
40,1,0,1,5,116,15,0,1
26,1,0,0,1,49,18,1,0
40,1,1,1,2,91,8,1,0
49,1,1,1,2,47,8,0,0
64,1,1,0,3,30,20,1,0
47,1,1,0,1,29,18,0,1
40,1,1,1,3,127,18,1,0
42,1,1,1,3,150,18,1,0
67,1,0,0,1,159,20,0,0
53,1,1,1,6,56,20,1,0
47,1,0,1,3,151,15,0,1
50,1,1,1,5,49,12,0,0
35,1,1,1,3,77,18,1,0
42,1,1,1,5,75,10,0,0
57,0,1,1,3,41,13,0,1
44,1,1,1,2,64,20,1,0
34,0,1,1,3,60.5,9,1,0
39,0,1,0,2,37,8,0,0
42,1,1,0,1,69,18,0,1
40,1,0,1,5,160,12,0,0
63,1,0,1,4,62,16,1,1
49,1,1,1,4,96,15,1,1
40,0,0,1,2,108,8,0,0
50,1,1,1,2,223,8,1,0
35,1,1,1,6,55,12,1,0
52,1,1,1,5,98,15,1,1
28,1,1,0,1,55.5,12,0,0
34,1,1,1,5,123,12,0,0
59,1,1,1,3,79,20,0,1
55,0,1,1,5,292,20,1,0
25,1,1,1,6,113,8,0,0
39,1,1,1,7,177,15,0,0
55,1,1,0,2,62,20,1,0
40,1,1,0,2,45,15,0,1
42,1,1,0,3,57,12,0,0
47,0,1,1,3,136.5,20,0,1
52,1,1,0,2,151,18,1,0
55,0,1,1,3,88,18,1,0
51,1,0,1,3,138,20,0,0
54,1,1,1,4,60,18,0,1
46,1,1,1,4,95.5,18,0,1
52,1,1,0,1,135,18,1,0
58,1,1,0,1,50,20,1,0
47,0,1,1,4,113,16,0,1
48,1,0,1,6,38,13,0,1
56,1,1,1,3,94,9,1,0
54,1,1,1,5,41,12,0,0
32,0,1,0,1,81.5,8,1,0
37,0,1,1,2,47,8,0,0
46,1,1,1,4,90,15,0,1
23,1,1,1,2,130,8,1,0
27,1,1,0,4,100,12,0,0
49,1,1,0,1,111,18,0,1
58,1,1,1,6,115,20,1,0
48,1,1,1,2,62,20,1,0
59,1,1,1,3,77,20,1,0
51,1,1,1,5,91,8,1,0
53,1,1,0,3,56,18,0,1
54,1,1,1,4,125,15,0,1
41,1,1,1,2,169,8,1,0
55,1,0,1,5,55,20,1,0
43,1,1,1,3,37,20,1,0
42,1,1,1,3,195,18,1,0
32,0,1,1,7,61,8,1,0
70,1,1,1,3,93,20,0,1
69,1,0,0,1,13.5,20,0,0
37,1,1,1,4,77,12,0,0
55,0,1,1,4,34,10,0,0
67,1,1,1,5,115,13,1,1
71,1,1,1,2,120,20,1,0
41,1,1,1,4,67,20,1,1
40,0,1,1,3,130,15,1,1
47,0,0,1,5,130,8,0,0
43,1,1,0,1,71,18,0,1
54,1,0,1,5,104,18,1,0
32,1,0,1,5,46,8,0,0
33,0,1,1,6,103,15,1,1
62,1,0,0,1,145,20,1,0
64,1,1,1,3,99,13,0,1
49,1,1,1,4,167,20,1,0
49,1,1,1,5,148,20,1,0
31,1,1,1,5,20,8,0,0
41,1,1,1,3,105,15,0,1
48,1,1,1,4,133,18,0,1
59,0,0,1,4,123,13,1,1
42,0,0,1,3,49,18,1,0
62,1,1,1,4,51,20,1,0
53,0,0,1,5,61.5,8,1,0
65,1,1,1,3,66.5,20,0,1
68,0,1,1,2,75,16,0,1
52,1,0,0,1,168,16,1,1
53,1,1,0,3,65,13,1,1
35,1,1,1,5,281,18,0,0
38,1,1,1,3,160,18,1,0
71,1,0,1,2,100,10,0,0
43,1,1,1,4,71,18,1,0
50,1,1,1,3,44,18,1,0
43,0,0,1,5,111,15,1,1
57,1,1,1,4,69,18,0,1
40,0,1,1,2,57,12,1,0
30,1,1,1,3,199,12,1,0
44,1,1,1,3,91,18,0,1
50,1,1,1,3,93,18,1,0
46,1,1,1,6,146,15,0,1
45,1,1,1,3,100,20,1,0
36,1,1,1,5,53,12,1,0
50,1,1,1,4,180,15,0,0
53,1,1,1,2,38,20,0,1
34,1,0,1,2,90,12,0,0
43,1,1,1,6,112,12,0,0
37,1,0,1,2,70,18,1,0
28,1,0,1,2,110,12,1,0
50,0,1,1,2,78,18,0,1
34,1,0,1,5,95,18,0,0
49,0,0,1,4,104,18,0,0
32,0,1,0,3,16,8,0,0
48,1,1,1,2,79,18,1,0
43,1,0,1,3,37.5,18,1,0
42,1,1,1,4,198,15,1,0
56,1,0,1,3,105,20,1,0
41,0,1,1,4,90,15,0,1
55,0,1,1,3,94,20,1,0
49,1,1,1,3,75,20,1,0
45,1,1,1,4,157,15,0,1
64,1,1,0,1,80,8,0,0
58,0,1,1,6,103,16,0,1
53,1,1,0,2,67,18,0,1
22,1,1,1,3,13,8,1,0
51,1,1,1,5,160,12,1,0
42,1,1,0,1,108,15,0,1
40,1,1,1,4,107,8,1,0
31,1,1,1,4,131,18,1,0
55,1,1,0,5,110,13,0,1
59,1,0,1,2,53,20,1,0
34,1,1,0,2,80.5,18,1,0
38,1,1,1,4,112,18,1,0
57,0,1,1,6,33,20,0,1
36,1,1,1,4,139,12,0,0
34,0,1,1,4,6,8,1,0
49,1,1,1,2,35,18,0,1
56,0,1,1,2,90,20,1,0
43,1,0,1,5,18,13,1,1
55,0,1,1,3,60,20,0,1
43,1,1,1,3,169,15,1,1
72,1,0,1,5,91,20,1,0
36,1,0,0,7,111,12,1,0
41,1,1,0,3,173,8,1,0
49,1,1,1,5,74,18,0,1
37,1,0,1,2,131,18,1,0
49,1,1,1,3,220,12,1,0
62,1,1,1,6,139,20,1,0
47,1,1,1,5,50,20,0,1
33,1,1,1,4,142,15,0,1
33,1,1,1,3,74,18,1,1
42,1,1,1,2,116,18,0,1
48,1,1,1,4,5,10,1,0
28,0,1,1,7,140,8,1,0
46,1,1,0,3,40,15,1,1
66,1,1,1,2,185,8,0,0
40,1,1,0,4,49,8,0,0
33,1,1,1,3,40,15,1,1
57,0,1,1,5,30,8,1,0
52,0,1,1,2,111,18,1,0
53,1,1,0,3,27,16,1,1
41,1,1,1,2,125,18,1,0
55,1,1,1,2,61.5,20,0,1
48,1,1,1,3,59,18,0,1
42,1,0,0,1,139,12,0,0
34,0,0,1,2,87,8,0,0
54,1,1,1,6,202,15,0,0
57,1,0,1,3,122,20,1,0
41,1,1,1,5,58,16,0,1
57,1,0,1,3,108,13,1,1
34,1,1,0,5,20,15,1,1
47,0,1,0,1,17,18,0,1
47,1,1,1,5,83,12,0,0
28,1,1,1,2,129,12,0,0
58,0,1,0,3,6,8,0,0
51,0,1,0,2,10,8,1,0
35,1,1,0,1,109,15,0,1
57,1,1,1,4,182,15,1,0
62,1,1,1,3,182,20,1,0
66,1,1,1,2,70,20,1,0
36,1,1,1,2,177,12,1,0
37,0,1,1,2,108,18,0,1
48,1,1,0,2,17,18,0,1
45,1,1,1,5,98,15,0,1
41,1,1,1,3,37,18,0,1
41,1,1,1,4,125,8,0,0
54,1,1,1,2,90,20,1,0
60,1,0,1,4,67,13,0,1
47,1,1,1,3,56,18,0,1
68,1,0,1,2,55,8,1,0
51,1,1,1,6,163,15,0,1
45,1,1,1,2,134,18,0,1
54,1,1,1,2,34,20,0,1
67,1,1,0,1,14,10,0,0
38,0,1,1,6,87,15,0,1
51,1,1,1,3,133,20,0,1
45,1,1,1,4,165,10,0,0
48,1,1,1,3,182,20,0,1
33,1,1,1,5,77,15,1,1
58,1,1,1,5,86,10,0,0
54,1,1,1,3,54,20,1,0
49,1,1,1,4,91,18,1,0
64,1,0,1,5,48,20,0,0
37,1,1,1,3,96,18,0,1
50,1,1,1,5,71,8,0,0
35,0,1,1,3,125,12,0,0
65,1,0,1,3,100,20,1,0
49,1,0,1,3,493,15,0,0
58,1,1,0,1,58,20,0,1
49,1,1,0,2,48,18,1,0
40,1,1,1,5,100,12,1,0
32,1,0,1,6,86,15,0,1
32,1,1,1,2,84.5,15,1,1
40,1,1,0,1,71,9,1,0
34,1,1,1,7,60,15,1,1
52,1,1,1,5,135,20,0,1
43,1,0,0,1,119,12,1,0
47,1,1,1,5,118,15,1,1
31,0,0,1,5,26,15,1,1
56,1,1,1,4,51,20,0,1
43,1,1,0,2,80,8,1,0
44,0,0,0,1,65,8,0,0
51,1,0,0,1,37,18,1,0
60,1,1,1,3,157,8,0,0
49,0,0,0,1,37.5,8,1,0
54,1,1,1,2,54,16,1,1
30,0,1,1,6,112,12,0,0
44,1,1,1,4,37,18,0,1
45,1,1,1,5,61,20,0,1
36,1,1,1,5,100,15,0,1
57,1,1,1,4,76,20,1,0
35,1,1,1,4,83,18,0,1
32,1,1,1,3,83,11,0,0
47,1,1,1,5,68,15,1,1
25,1,1,1,3,148,12,0,0
45,1,0,1,4,63,18,1,0
32,0,1,0,4,21,11,1,0
47,1,1,1,4,163,13,0,1
45,1,1,0,5,115,12,0,0
47,1,1,0,1,24,20,1,0
51,1,1,1,2,99,20,1,0
60,0,0,1,3,29,20,0,0
43,1,1,1,5,200,15,1,0
27,1,1,1,4,123,12,1,0
47,1,1,1,3,97,10,1,0
62,1,1,1,5,137.5,20,1,0
49,1,1,1,3,38,8,0,0
42,1,1,0,2,67,18,0,1
58,1,1,1,2,143,20,0,1
48,1,1,1,4,95,20,1,0
29,1,0,0,2,76,15,1,1
50,1,1,1,2,17,20,0,1
73,1,0,0,1,5,20,0,0
36,0,1,1,4,94,15,0,1
52,1,1,1,2,455,20,1,0
40,1,1,1,2,214,18,1,0
47,0,1,1,2,173,18,0,1
48,1,1,1,3,52,13,0,1
61,0,1,1,3,8,20,0,1
51,1,1,1,5,142,20,1,0
77,1,1,1,3,87,16,0,1
60,1,1,1,2,127,20,0,1
51,1,1,1,3,65,15,1,1
45,1,1,0,1,184,18,0,1
38,1,0,0,2,102,15,1,1
51,1,1,0,2,20,10,0,0
33,1,1,1,4,155,15,1,1
56,1,1,1,3,167,16,0,1
50,1,1,1,2,148,20,1,0
37,0,1,1,3,87,15,1,1
40,1,0,1,4,129,15,1,1
43,1,1,1,3,235,12,0,1
38,1,0,1,6,49,8,0,0
62,1,0,1,4,91,16,1,1
57,1,1,0,1,7,8,1,0
63,1,1,0,5,239,20,1,0
36,1,1,1,3,40,15,0,1
49,0,1,1,3,176,16,1,0
50,1,1,1,3,56.5,12,0,0
54,0,1,0,1,55,8,1,0
48,1,1,0,1,38,18,0,1
49,1,1,1,2,288,15,1,0
63,1,1,1,2,78.5,20,1,0
31,1,0,1,7,129,15,0,1
47,1,1,0,2,41,8,1,0
52,1,1,1,5,126,20,0,1
55,1,0,0,3,9,9,1,0
71,1,1,1,3,40.5,20,1,0
53,0,0,1,3,152,20,0,0
43,1,0,1,5,69,15,1,1
31,1,1,0,1,473,12,0,0
30,1,1,1,5,134,15,1,1
53,1,1,0,6,31,16,1,1
53,1,1,1,3,97,8,1,0
51,0,1,0,2,20,8,0,0
64,1,1,1,3,34,8,1,0
37,1,0,0,1,61,8,0,0
47,0,1,0,1,67,8,1,0
50,1,1,1,7,80,18,1,0
54,1,1,0,1,202,18,0,1
58,1,1,1,3,204,18,1,0
44,1,0,1,5,93,18,1,0
57,1,0,1,3,60,18,0,0
52,1,1,1,2,114,20,1,0
73,1,1,0,4,48,16,1,1
67,1,1,1,3,134,20,0,1
20,1,1,1,3,106,12,0,0
48,1,0,1,2,10,20,1,0
59,1,1,0,3,74,16,1,1
61,1,1,0,1,10,20,1,0
48,1,1,1,6,78,20,0,1
56,1,1,1,4,21,18,0,1
48,0,1,1,2,12,15,0,1
58,1,1,1,2,47.5,10,1,0
52,1,0,1,7,114,16,1,1
46,1,1,1,6,72,8,0,0
39,1,1,1,3,68,18,1,0
55,1,1,1,3,55,15,1,1
52,0,1,1,4,64,18,0,1
63,1,1,1,4,46,16,1,1
43,1,1,0,4,54,18,1,0
52,1,1,1,4,190,10,1,0
36,1,0,0,1,70,9,0,0
52,1,1,1,3,66,20,0,1
58,1,0,1,5,344,16,0,0
55,1,1,0,1,75,20,1,0
57,1,1,1,3,80,20,0,1
35,1,1,1,5,99,15,0,1
43,0,1,1,3,4,8,1,0
61,1,1,1,2,158,20,1,0
60,1,0,1,4,121,8,1,0
34,1,1,1,5,63,12,1,0
36,1,1,0,1,74,8,0,0
49,0,1,0,2,10,8,1,0
47,0,1,1,4,49,20,1,0
54,1,1,1,3,161,16,0,1
41,1,0,1,6,138,8,0,0
65,1,1,1,3,150,16,1,1
63,1,1,1,4,49,20,1,0
60,1,1,1,5,125,16,0,1
48,1,0,0,3,44,8,0,1
34,0,1,1,4,93,15,0,1
35,1,0,1,6,139,12,1,0
47,0,1,1,5,75,18,1,0
49,1,1,1,2,125,20,1,0
47,1,1,1,3,84,20,1,0
61,1,1,1,5,132,16,0,1
47,1,0,1,5,105,15,1,1
28,1,1,0,4,4,15,0,1
65,1,1,1,5,77,13,0,1
64,1,1,0,2,15,20,0,1
44,1,1,0,1,89,18,0,1
66,1,1,1,2,149,20,0,1
36,1,1,0,3,130,12,1,1
54,0,1,1,5,86,20,0,1
32,1,1,1,7,49,11,1,0
59,0,1,1,4,85,20,1,0
36,1,1,0,2,39,18,1,0
38,1,1,1,3,39,8,1,0
70,1,1,1,3,119,20,1,0
53,1,1,1,3,156,18,1,0
47,1,1,1,4,58,12,1,0
43,1,1,1,3,126,18,1,0
29,1,1,1,3,211,15,0,0
43,1,1,1,5,169,15,0,1
57,1,1,0,1,18,9,0,0
46,1,1,1,6,77,12,1,0
32,0,1,1,2,186,15,1,0
55,1,1,1,4,120,20,1,0
43,0,1,0,6,126,8,0,0
42,1,1,1,4,163,12,0,1
53,1,1,1,6,74,8,1,0
48,1,1,1,3,213,15,1,0
40,1,1,1,5,354,8,1,0
30,1,1,0,3,88,8,0,0
63,1,1,1,3,65,20,0,1
46,1,1,0,3,105,10,0,0
52,1,1,1,6,469,15,0,0
41,1,1,1,3,28,12,1,0
53,1,1,1,2,34,20,0,1
75,0,1,1,4,127,8,1,0
31,1,1,0,2,74,15,0,1
38,1,1,0,3,203,15,0,0
36,1,1,1,5,77,18,0,1
50,1,1,1,2,152,18,1,0
57,1,1,0,1,158,18,1,0
54,1,1,1,3,25,9,0,0
61,1,1,0,1,33,8,1,0
34,0,1,0,1,46.5,8,1,0
46,0,1,0,1,127,8,0,0
49,1,1,1,5,233,18,1,0
63,1,1,0,3,37,20,0,1
64,1,1,1,4,75,20,0,1
42,1,1,1,5,56,18,1,0
39,1,1,1,2,77,12,0,0
41,1,0,0,3,70,20,0,0
50,1,0,1,6,540,15,0,0
39,1,1,1,4,267,15,0,0
31,1,0,1,5,108,8,0,0
41,0,1,1,7,76,15,1,1
54,1,0,1,2,63,13,0,1
50,0,1,0,1,4,8,0,0
31,1,1,1,4,109,15,1,1
24,1,1,1,4,111,15,0,1
65,1,1,1,2,33,20,0,1
39,0,1,0,1,88,18,1,0
35,1,1,1,5,110,12,1,0
44,0,1,1,2,202.5,9,0,0
47,1,1,1,3,101,8,0,0
55,1,1,1,3,68,20,0,1
64,1,1,1,3,56.5,20,0,1
43,1,1,0,2,35,20,1,0
47,1,1,1,6,40,8,1,0
55,1,1,1,5,156,8,1,0
38,1,1,1,5,109,12,1,0
53,1,1,1,6,112,8,0,0
47,1,1,0,2,113,18,1,0
27,0,1,0,2,20,8,1,0
45,1,1,0,2,8,10,1,1
48,1,1,1,5,85,15,1,1
52,1,1,1,2,119,18,1,0
61,1,1,1,2,17,20,0,1
54,1,1,1,2,40,20,1,0
44,1,0,0,1,50,8,1,0
61,1,0,1,4,26,20,0,0
42,1,1,1,5,172,15,0,1
31,1,1,0,1,34,18,0,1
52,1,0,1,2,74,18,1,0
42,1,1,1,6,153,18,1,1
39,1,1,1,6,97,18,1,0
58,1,1,1,2,91,20,0,1
40,1,0,1,2,57.5,15,1,1
52,1,0,0,1,106,15,1,1
64,1,1,1,5,78,20,0,1
53,1,0,0,3,92,20,0,0
43,1,1,1,2,82,13,0,1
61,1,1,0,4,28,8,1,0
50,1,1,1,2,37.5,20,0,1
38,0,1,1,4,334,12,0,0
61,1,1,0,2,5,8,0,0
76,0,1,0,2,4,8,1,0
67,1,1,0,3,137,20,1,0
74,1,1,1,4,79,16,1,1
55,1,1,1,3,24,18,1,0
50,1,0,1,5,526,18,1,0
38,1,1,1,2,126,18,1,0
57,1,1,1,2,93,20,0,1
48,1,0,0,1,73,20,1,0
48,0,0,1,3,140,8,0,0
51,1,1,1,2,155,20,1,0
33,1,1,0,3,60,15,0,1
45,0,0,1,3,5,8,0,0
61,1,1,1,7,156,13,0,1
53,1,1,1,5,117,20,0,1
50,1,1,1,3,34,20,0,1
48,1,1,0,1,44,18,1,0
64,0,1,1,3,30,20,1,0
67,1,0,0,4,58,20,0,0
54,1,0,1,4,119,18,0,0
36,1,0,1,4,87,12,1,0
41,1,1,1,6,115,18,0,1
51,1,1,1,4,122,20,1,0
28,1,1,1,3,306,15,0,0
48,1,1,0,2,101,18,0,1
43,1,0,1,4,73,18,1,0
49,1,0,1,2,45,8,0,0
69,1,1,1,4,162,20,1,0
48,1,1,1,3,53,18,0,1
64,1,0,1,2,57,10,0,0
55,1,1,1,2,120,8,0,0
47,1,1,1,3,23,18,1,0
29,1,1,1,5,163,12,1,0
26,1,1,1,6,10,15,1,1
55,1,1,1,7,100,12,1,0
49,1,1,1,3,17,15,0,1
47,1,1,1,5,20,8,0,0
46,1,1,1,3,41,18,1,0
66,1,0,0,1,31,10,1,0
65,1,1,0,1,158,16,1,1
47,1,0,1,2,117,20,0,0
54,1,1,1,5,101,16,1,1
31,1,0,1,7,109,11,0,0
36,1,1,1,2,77,8,0,0
32,1,1,1,5,63,12,1,0
30,1,1,0,1,171,15,1,1
38,1,1,1,5,160,15,1,1
48,1,1,1,3,174,18,0,1
36,1,0,1,2,191,12,1,0
47,1,1,1,7,28,12,0,0
52,1,1,1,3,35,20,1,0
63,1,1,1,2,57,20,0,1
38,1,1,1,5,153,8,0,0
45,0,1,1,2,103,8,1,0
50,0,1,1,3,152,8,1,0
43,1,0,1,3,131,12,1,0
65,1,1,1,3,74,20,1,0
53,1,1,1,2,130,13,1,1
52,1,1,0,1,50,18,0,1
39,1,1,1,4,477,15,1,0
66,0,1,1,5,107,16,0,1
39,1,1,1,3,124,18,0,1
55,0,1,1,3,96,18,1,0
61,1,1,1,5,116,20,0,1
63,0,1,0,3,59,13,1,1
76,1,1,0,1,93,16,1,1
62,1,1,1,2,61,20,0,1
49,0,1,0,3,53,8,1,0
55,1,1,1,2,80.5,20,0,1
47,1,1,1,3,183,18,1,1
56,1,1,1,4,5,18,0,1
50,1,1,1,7,75,18,1,0
39,1,0,0,2,97,9,0,0
33,0,1,0,5,82,12,0,0
56,1,1,1,2,41.5,20,1,0
34,0,1,0,2,29,8,1,0
51,0,0,1,3,210,8,0,0
52,1,1,1,3,497,20,0,0
37,1,1,1,2,115,18,1,0
54,1,1,1,2,154,8,1,0
55,1,0,1,2,100,20,1,0
64,1,1,1,4,454,20,1,0
53,1,1,1,2,74,20,0,1
62,1,1,1,5,162,13,1,1
32,1,0,1,6,286,15,0,0
45,1,1,1,4,61,15,1,1
46,1,1,1,6,205,12,0,0
48,1,1,0,2,87,20,0,1
44,0,1,0,4,13,15,1,1
61,1,1,0,3,9,20,0,1
49,1,1,1,2,90,16,1,1
44,1,1,0,4,51,15,1,1
50,0,1,1,5,99,18,1,0
62,1,1,1,3,27,20,1,0
59,1,1,0,5,46,20,1,0
58,1,1,1,2,48,20,0,1
41,1,1,1,3,32,18,0,1
38,0,1,1,3,203,18,0,1
44,1,1,1,4,104,8,1,0
38,0,0,0,2,47.5,18,1,0
58,1,1,1,5,113,20,0,1
58,1,1,1,3,109,20,0,1
42,0,1,1,2,179,15,0,0
40,1,1,1,2,56,9,0,0
30,1,1,1,4,138,12,0,0
32,0,1,0,2,43.5,9,0,0
34,1,1,1,7,131,15,0,1
60,0,1,1,3,23,20,0,1
40,1,1,1,5,56,15,0,1
32,0,0,1,2,130,12,0,0
48,1,1,1,4,74,18,0,1
69,1,0,1,2,124,16,1,1
43,1,1,1,4,114,15,1,1
54,1,1,1,3,51,20,0,1
42,1,1,0,2,71,8,1,0
77,0,1,0,5,114,8,0,0
62,1,1,1,3,120,20,1,0
57,1,1,1,5,100,10,0,0
42,1,1,1,2,5,8,1,0
52,1,1,1,2,14,18,1,0
30,0,1,1,2,27,9,0,0
49,1,1,1,6,6,15,1,1
51,1,1,1,6,115,16,0,1
38,1,1,1,6,116,15,0,1
39,1,1,1,2,43.5,15,0,1
36,1,1,1,4,144,15,0,1
53,1,1,1,2,57,20,0,1
39,1,1,1,2,161,15,1,1
59,1,1,1,5,19,20,1,0
21,1,1,1,3,98,14,0,1
61,1,1,1,2,48,20,0,1
48,1,0,0,1,163,20,1,0
55,1,1,1,4,40,15,1,1
52,1,1,1,3,131,20,0,1
34,1,1,0,2,11,18,0,1
54,0,0,1,3,112,20,0,0
54,1,1,1,3,66,20,1,0
72,1,1,0,2,34,8,1,0
37,1,0,0,3,41.5,12,1,0
70,0,1,0,3,132,8,1,0
57,1,1,1,2,171,20,0,1
47,1,1,1,4,163,20,0,1
48,1,1,1,2,105,20,0,1
64,1,1,1,3,134.5,20,1,0
37,1,1,1,4,170,18,1,0
41,1,1,1,5,111,15,0,1
38,1,0,1,6,426,12,0,0
58,1,0,1,2,186,20,1,0
48,1,1,0,1,25,15,1,1
44,1,1,1,2,532,18,1,0
45,1,1,1,3,136,15,1,1
66,1,0,1,3,166,20,1,0
28,0,1,1,5,96,15,1,1
37,1,1,0,4,58,18,0,1
34,1,1,1,5,139,11,1,0
58,1,1,1,3,83,20,0,1
50,1,1,1,5,241,8,1,1
52,0,0,0,1,38.5,20,1,0
36,0,1,1,2,88,18,1,0
33,1,1,1,3,86,18,1,0
76,1,0,1,3,22,20,0,0
48,1,1,1,5,103,20,1,0
40,1,1,0,1,22,15,1,1
71,1,0,1,2,145,20,0,0
52,1,1,0,2,58,8,1,0
44,1,0,0,1,98,12,0,0
33,1,1,1,6,61,12,1,0
46,1,1,0,2,38,15,0,1
45,0,1,1,4,46,8,0,0
49,0,1,0,2,4,8,0,0
45,1,1,1,4,269,20,0,0
54,1,1,1,5,35,8,1,0
54,1,0,0,1,99,20,0,0
48,1,1,1,3,14,20,0,1
45,1,1,1,5,184,9,1,0
63,1,1,1,2,45,8,0,0
38,1,1,1,4,127,12,1,0
36,1,1,1,4,229,12,1,0
48,1,1,1,6,50,12,1,1
56,1,0,0,2,165,20,1,0
64,1,0,0,6,20,20,1,0
56,1,1,1,2,62,18,1,0
63,1,1,1,5,14,20,0,1
38,1,0,0,2,35,9,0,0
53,1,0,0,1,138,20,0,0
44,1,1,0,1,177,16,1,1
61,1,1,0,2,9,8,0,0
35,1,0,0,1,237,15,1,0
47,1,1,1,5,106,20,1,0
52,0,0,0,1,132,8,1,0
55,1,1,1,5,100,18,0,1
40,1,1,0,1,79,16,0,1
31,0,1,1,5,183,15,0,0
52,1,1,1,6,41,8,0,0
40,1,1,1,6,87,15,1,1
29,0,1,0,5,135,8,0,0
39,0,0,1,3,77,15,1,1
53,1,1,1,3,31,18,1,0
53,1,1,1,3,110,20,0,1
44,1,1,1,5,42,15,0,1
38,1,1,1,4,116,12,0,0
48,1,1,1,4,145,18,0,1
35,1,1,1,3,83,18,1,0
52,1,1,1,6,141,15,0,1
30,0,0,0,1,37.5,18,1,0
68,0,0,1,6,165,20,0,0
54,1,1,1,5,96,15,1,1
24,1,1,1,3,33,11,1,0
41,1,1,1,4,187,15,0,0
32,0,0,1,2,73,8,1,0
36,1,1,1,3,345,15,1,1
37,1,1,0,1,70,18,0,1
72,1,1,1,2,61,20,1,0
44,1,1,1,6,173,15,0,1
51,1,1,1,5,252,12,0,0
45,1,1,0,1,87,20,0,1
62,1,1,1,4,8,20,0,1
30,1,1,0,2,27,14,0,1
59,1,1,1,4,100.5,13,1,1
78,1,1,1,5,127,20,0,1
47,0,1,0,1,34,8,1,0
37,1,1,1,3,74,8,1,0
34,0,1,1,3,100,8,1,0
49,1,1,0,4,55,18,1,0
53,1,1,1,4,5,16,1,1
36,1,1,1,5,69,12,1,0
38,1,1,1,5,112,15,0,1
60,1,1,0,1,60,16,0,1
41,1,1,1,4,87,15,1,1
37,1,1,1,3,138,18,0,1
35,0,1,1,5,29,12,0,0
49,1,0,0,4,25,9,1,0
48,0,0,0,1,145,20,0,0
55,1,1,1,3,28,20,0,1
48,1,1,1,6,124,18,0,1
36,0,0,1,3,100,12,0,0
32,1,1,1,4,323,18,0,0
45,1,1,1,4,100,18,0,1
34,1,1,1,5,99,8,0,0
44,1,1,1,4,202,15,0,0
30,0,1,0,1,82,8,0,0
39,1,1,1,5,209,15,1,0
60,1,1,1,3,26,20,0,1
31,1,1,1,4,103,15,0,1
57,1,0,0,1,24,8,0,0
44,1,1,1,2,101,12,1,0
50,1,1,0,4,25,8,0,0
42,1,1,1,2,164,15,0,1
49,0,1,1,4,163,8,1,0
61,0,0,1,3,95,20,0,0
46,1,1,0,1,104.5,20,1,0
24,1,1,0,3,227,12,1,0
57,1,1,1,5,162,13,0,1
29,1,0,1,4,288,12,1,0
51,1,1,1,7,128,15,0,1
40,1,1,1,5,149,12,0,0
61,0,1,1,3,136,20,1,0
71,1,1,1,4,56,20,0,1
52,1,0,0,1,134,18,1,0
52,1,1,1,2,9,8,1,0
66,1,0,1,2,68.5,20,1,0
47,1,1,1,6,77,20,0,1
42,1,1,1,3,57,20,1,0
61,0,1,1,4,48,8,1,0
47,1,1,0,1,34,20,0,1
60,1,1,1,4,124,20,0,1
60,1,0,0,1,51,20,1,0
42,1,1,1,6,239,12,0,0
34,1,1,1,5,174,8,1,0
42,1,1,1,3,210,18,0,1
43,1,1,1,2,39,18,0,1
67,1,0,1,5,137,20,0,0
50,0,1,1,3,31,16,0,1
36,1,1,1,3,111.5,18,0,1
42,1,1,1,6,175,15,0,0
50,1,1,1,2,89,18,1,0
41,1,1,0,1,112,18,1,0
54,1,1,1,2,155,16,0,1
56,1,0,1,4,298,15,1,0
35,1,1,1,2,61,18,0,1
41,0,0,1,4,120,8,0,0
